   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAIROBI / KENYATTA ARPT

   Coordinates:

   Latitude =1DEG19'S

   Longitude =36DEG55'E

   Elevation = 1624

   WMO Identifier: 63740

   Year 1969

   +------------------------------------------------------------------------+
   |  DATE |    AUG | F |    SEP | F |    OCT | F |    NOV | F |    DEC | F |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    14 |    718 | 0 |   1104 | 0 |   2276 | 0 |   1296 | 0 |   2335 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    15 |    556 | 0 |   1378 | 0 |   1925 | 0 |   1570 | 0 |   2315 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    16 |    860 | 0 |   1810 | 0 |   1887 | 0 |   1887 | 0 |   2349 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    17 |   1296 | 0 |   2190 | 0 |   1840 | 0 |   1878 | 0 |   2302 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    18 |   1509 | 0 |   2062 | 0 |   2066 | 0 |   1771 | 0 |   2041 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    19 |   1108 | 0 |   1595 | 0 |   1390 | 0 |   1887 | 0 |   2327 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    20 |   2066 | 0 |   1274 | 0 |   1638 | 0 |   1343 | 0 |   2409 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    21 |   1878 | 0 |   2259 | 0 |   1852 | 0 |   1180 | 0 |   1736 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    22 |   2315 | 0 |   1741 | 0 |   2194 | 0 |   1630 | 0 |   1912 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    23 |   2255 | 0 |   1754 | 0 |   2139 | 0 |   2006 | 0 |   2066 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    24 |   1048 | 0 |   1904 | 0 |   2066 | 0 |   1878 | 0 |   2409 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    25 |      - | 2 |   2268 | 0 |   2421 | 0 |    838 | 0 |   2315 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    26 |   2229 | 0 |   2315 | 0 |   2139 | 0 |   1771 | 0 |   2554 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    27 |   1925 | 0 |   2006 | 0 |   2041 | 0 |   1664 | 0 |   2396 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    28 |   1415 | 0 |   1869 | 0 |   1912 | 0 |   1946 | 0 |   2335 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    29 |   1086 | 0 |   2019 | 0 |   1793 | 0 |   1981 | 0 |   1793 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    30 |   1155 | 0 |   2302 | 0 |   2006 | 0 |   1865 | 0 |   2113 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    31 |   1652 | 0 |      - | - |   2302 | 0 |      - | - |   2443 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |   SUM |  43607 | 0 |  53934 | 0 |  62026 | 0 |  51180 | 0 |  64297 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |  MEAN |   1407 | 0 |   1798 | 0 |   2001 | 0 |   1706 | 0 |   2074 | 0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
