   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ANGOLA

   Station: MALANGE

   Coordinates:

   Latitude =9DEG33'S

   Longitude =16DEG22'E

   Elevation = 1139

   WMO Identifier: 66215

   Year 1967

   +------------------------------------------------------------------------+
   |  DATE|    JAN|F|    FEB|F|    MAR|F|   APR|F|   MAY|F|   JUN|F|   JUL|F|
   |    20|   1096|0|   1402|0|   1762|0|  2147|0|  2085|0|  1671|0|  2051|1|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    21|   1205|0|   1817|0|   1951|0|  1955|0|  1984|0|  1792|0|  2034|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    22|   1712|0|   1959|0|   1360|0|  1142|0|  2143|0|  1926|0|  1829|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    23|   2449|0|   2076|0|    962|0|  2005|0|  2185|0|  1842|0|  2026|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    24|   2168|0|   1741|0|   1942|0|  1884|0|  2177|0|  1976|0|  1879|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    25|   2373|0|   1687|0|   1553|0|  1151|0|  1904|0|  2022|0|  1842|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    26|   1147|0|   1800|0|   1130|0|  1812|0|  2189|0|  2026|0|  1913|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    27|   1189|0|   1779|0|   1268|0|  2172|0|  2034|0|  1934|0|  1750|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    28|   2177|0|   1565|0|   1917|0|  1942|0|  1838|0|  1867|0|  1762|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    29|   1758|0|      -|-|   1544|0|  2068|0|  1854|0|  2031|0|  1678|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    30|   1787|0|      -|-|   2101|0|  1674|0|  1879|0|  2005|0|  1825|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    31|    870|0|      -|-|   2101|0|     -|-|  1896|0|     -|-|  1913|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |   SUM|  51026|0|  50624|0|  51863|0| 55320|0| 56761|0| 56375|0| 59210|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |  MEAN|   1646|0|   1808|0|   1673|0|  1844|0|  1831|0|  1879|0|  1910|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
