   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: BEIRA

   Coordinates:

   Latitude =19DEG50'S

   Longitude =34DEG51'E

   Elevation = 7

   WMO Identifier: 67297

   Year 1995

   +------------------------------------------------------------------------+
   |  DATE |    AUG | F |    SEP | F |    OCT | F |    NOV | F |    DEC | F |
   |    13 |   1729 | 0 |   2211 | 0 |   2282 | 0 |   2751 | 0 |   1541 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    14 |   2035 | 0 |   2420 | 0 |   2269 | 0 |   2922 | 0 |   2131 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    15 |   1993 | 0 |   2064 | 0 |   2596 | 0 |   2617 | 0 |   2889 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    16 |   2043 | 0 |   1897 | 0 |   1093 | 0 |   2311 | 0 |   2692 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    17 |   2052 | 0 |   2194 | 0 |   2466 | 0 |   2081 | 0 |   2613 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    18 |   1997 | 0 |   2156 | 0 |   2629 | 0 |   2834 | 0 |   2562 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    19 |   2072 | 0 |    490 | 5 |   2512 | 0 |   2830 | 0 |   2625 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    20 |   2068 | 0 |   1993 | 0 |   2361 | 0 |   2822 | 0 |   2868 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    21 |   2093 | 0 |   1905 | 0 |   1989 | 0 |   2123 | 0 |   1708 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    22 |   1972 | 0 |   2177 | 0 |   1269 | 0 |   1993 | 0 |   2474 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    23 |   1838 | 0 |   2340 | 0 |   2307 | 0 |   1738 | 0 |   1922 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    24 |   1176 | 0 |   2123 | 0 |   2240 | 0 |   2349 | 0 |    762 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    25 |   1051 | 0 |   2462 | 0 |   1181 | 0 |   2395 | 0 |    507 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    26 |   1922 | 0 |   2562 | 0 |   1767 | 0 |   1294 | 0 |   1193 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    27 |   2206 | 0 |   2106 | 0 |   2031 | 0 |   1256 | 0 |   2998 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    28 |   2052 | 0 |   2395 | 0 |   2579 | 0 |   2374 | 0 |   2943 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    29 |   2060 | 0 |   2022 | 0 |   2495 | 0 |   2114 | 0 |   2525 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    30 |   2123 | 0 |   2395 | 0 |   1419 | 0 |   1478 | 0 |   2692 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    31 |   2206 | 0 |      - | - |   2236 | 0 |      - | - |   2759 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |   SUM |  56502 | 0 |  62659 | 0 |  68477 | 0 |  72533 | 0 |  69572 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |  MEAN |   1823 | 0 |   2089 | 0 |   2209 | 0 |   2418 | 0 |   2244 | 0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
