   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: NAMPULA

   Coordinates:

   Latitude =15DEG06'S

   Longitude =39DEG17'E

   Elevation = 433

   WMO Identifier: 67237

   Year 2005

   +------------------------------------------------------------------------+
   |   DATE|    JAN|F|   FEB|F|   MAR|F|   APR|F|  MAY|F|    JUN|F|    JUL|F|
   |     30|      -|2|     -|-|     -|-|     -|-|    -|-|   1511|0|   1972|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     31|      -|2|     -|-|     -|-|     -|-|    -|-|      -|-|   1620|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |    SUM|      -|2|     -|-|     -|-|     -|-|    -|-|  51300|0|  56679|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |   MEAN|      -|2|     -|-|     -|-|     -|-|    -|-|   1710|0|   1828|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
