   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: LICHINGA

   Coordinates:

   Latitude =13DEG18'S

   Longitude =35DEG17'E

   Elevation = 1364

   WMO Identifier: 67217

   Year 1998

   +------------------------------------------------------------------------+
   |   DATE|     JUL|F|     AUG|F|     SEP|F|     OCT|F|     NOV|F|    DEC|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     13|    1825|0|    1662|0|    1855|0|    2654|0|    1876|0|   2424|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     14|    1763|0|    2123|0|    2345|0|    2742|0|    2483|0|   2064|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     15|    1541|0|    1980|0|    2106|0|    2705|0|    2851|0|   2382|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     16|    2005|0|    2190|0|    1511|0|    2801|0|    2968|0|   2244|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     17|    1486|0|    1838|0|    1365|0|    2139|0|    2663|0|   2491|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|    1549|0|    1641|0|    1767|0|     662|0|    2537|0|   2977|5|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    1495|0|    1595|0|    1813|0|    1013|0|    2566|0|   2654|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1976|0|    1934|0|    1834|0|    2148|0|    2738|0|   2340|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1943|0|    1675|0|    1750|0|    2646|0|    2604|0|   2135|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1972|0|    1578|0|    1683|0|    2709|0|    2504|0|   2139|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    2010|0|    2131|0|    1402|0|    1934|0|    1867|0|   1185|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    2060|0|    2123|0|    1830|0|    1503|0|    1930|0|   1662|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    1943|0|    1583|0|    2005|0|    2248|0|    1105|0|   2487|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1825|0|    1474|0|    1993|0|    2282|0|    1675|0|   2587|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    2060|0|    1846|0|    1742|0|    1407|0|    2265|0|   2570|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    2018|0|     959|0|    1834|0|    2060|0|    2085|0|   2525|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1867|0|    1346|0|    2240|0|    2688|0|    2303|0|   1704|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1352|0|    1478|0|    2123|0|    2474|0|    2386|0|   1985|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    2022|0|     829|0|       -|-|    2747|0|       -|-|   1934|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   53235|0|   48888|0|   53516|5|   71922|0|   71121|0|  65813|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1717|0|    1577|0|    1784|5|    2320|0|    2371|0|   2123|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
