   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BOENDE

   Coordinates:

   Latitude =0DEG13'S

   Longitude =20DEG51'E

   Elevation = 375

   WMO Identifier: 64126

   Year 1964

   +------------------------------------------------------------------------+
   |  DATE|    JAN|F|    FEB|F|    MAR|F|   APR|F|   MAY|F|   JUN|F|   JUL|F|
   |    14|   1155|0|   2181|0|   2105|0|  2093|0|  1980|0|  1817|0|  1109|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    15|   1737|0|   1737|0|   2202|0|  2185|0|  1858|0|  1917|0|  1607|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    16|   1892|0|   1616|0|   1917|0|  1373|0|  1356|0|  1842|0|  1683|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    17|   1657|0|   1992|0|   1486|0|  1754|0|  1457|0|  1892|0|  1163|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    18|   1825|0|   2352|0|   2239|0|  1511|0|  1917|0|   745|0|   351|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    19|   1955|0|   2306|0|   2122|0|  2160|0|  2214|0|  1808|0|  1172|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    20|   2105|0|   2152|0|   1708|0|  2373|0|  1632|0|  1884|0|  1457|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    21|   1641|0|   1373|0|   1787|0|   418|0|  1754|0|  1737|0|  1343|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    22|    443|0|   1871|0|   1042|0|  1457|0|  1900|0|  1695|0|  1649|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    23|   1398|0|   2168|0|   2105|0|  1657|0|  1528|0|  1737|0|   891|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    24|   1771|0|   2051|0|   2352|0|  2114|0|  2152|0|  1557|0|   761|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    25|   1494|0|    891|0|   2285|0|  1683|0|  1754|0|  1783|0|  1519|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    26|   2043|1|   1892|0|   1101|0|  2223|0|  1716|0|  1574|0|  1448|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    27|   1997|1|   2281|0|    820|0|  2248|0|  1850|0|  1737|0|  1415|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    28|   1980|0|   2168|0|   1817|0|  1289|0|  1205|0|  1653|0|  1465|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    29|   1586|0|   1946|0|   2231|0|  1984|0|  1875|0|  1528|0|  1762|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    30|   1850|0|      -|-|   1230|0|  2059|0|  2068|0|  1754|0|  1762|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    31|   1607|0|      -|-|   1264|0|     -|-|  1946|0|     -|-|  1101|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |   SUM|  52390|0|  53186|0|  55490|0| 55500|0| 56544|0| 48990|0| 42625|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |  MEAN|   1690|0|   1834|0|   1790|0|  1850|0|  1824|0|  1633|0|  1375|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
