   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: VOI

   Coordinates:

   Latitude =3DEG24'S

   Longitude =38DEG34'E

   Elevation = 560

   WMO Identifier: 63793

   Year 1973

   +------------------------------------------------------------------------+
   |   DATE|     JUL|F|     AUG|F|     SEP|F|     OCT|F|     NOV|F|    DEC|F|
   |     18|    1176|0|    2370|0|    2037|0|    1476|0|    2597|0|   2264|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    1168|0|    1904|0|    1344|0|    1845|0|    2550|0|   2370|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1763|0|    1365|0|    1223|0|    2225|0|    2503|0|   2285|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1831|0|    1763|0|    1681|0|    2563|0|    1977|0|   1878|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1129|0|    1596|0|    2037|0|    2238|0|    1677|0|   2071|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1571|0|    1724|0|    2311|0|    1818|0|    2225|0|   2444|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    1211|0|    1450|0|    1618|0|    1297|0|    2383|0|   1998|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    1082|0|    1270|0|    1511|0|    1605|0|    2550|0|   1810|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1104|0|    1450|0|    2191|0|    2097|0|    2203|0|   1583|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1511|0|    1117|0|    2391|0|    2383|0|    2323|0|   2264|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    1297|0|    2131|0|    1391|0|    2512|0|    2444|0|   2109|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1031|0|    2418|0|    2011|0|    2571|0|    1763|0|   2512|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1845|0|    2118|0|    1981|0|    1878|0|    1904|0|   2049|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1780|0|    2024|0|       -|-|    1763|0|       -|-|   2049|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   52222|0|   47545|0|   51453|0|   60939|0|   62397|0|  68057|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1685|0|    1534|0|    1715|0|    1966|0|    2080|0|   2195|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
