   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BUKAVU

   Coordinates:

   Latitude =2DEG31'S

   Longitude =28DEG51'E

   Elevation = 1635

   WMO Identifier: 64180

   Year 1967

   +------------------------------------------------------------------------+
   |   DATE|     JAN|F|     FEB|F|     MAR|F|     APR|F|     MAY|F|    JUN|F|
   |     15|    2114|0|     950|0|    1754|0|    1624|0|     883|0|   2352|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     16|    1876|0|    1787|0|    2361|0|    1821|0|    1532|0|   2210|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     17|    1738|0|    1992|0|    1528|0|    1230|0|    1850|0|   1800|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|    1738|0|    1838|0|    1503|0|    1163|0|    1440|0|   2352|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    2026|0|    1854|0|    1574|0|    1327|0|    1666|0|   1917|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1884|0|    2407|0|    1846|0|    1364|0|    1281|0|    950|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1528|0|    1846|0|    1879|0|    1486|0|    1155|0|   1180|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1524|0|    1846|0|    2030|0|    2160|0|    2097|0|   1519|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1729|0|    1147|0|    1946|0|    1616|0|    2244|0|   1406|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    2236|0|    1925|0|    1825|0|    1699|0|    2373|0|   1762|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    2123|0|    1808|0|    2248|0|    1674|0|    2311|0|   2306|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1792|0|    1163|0|    2193|0|    1289|0|    2277|0|   1737|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1578|0|     933|0|    1590|0|    2043|0|    2114|0|    803|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    1520|0|    2114|0|    1657|0|    1838|0|    1938|0|   1339|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1930|1|       -|-|    2168|0|    1536|0|    1570|0|    992|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1771|0|       -|-|    1771|0|    2160|0|    2227|0|   1971|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1851|0|       -|-|    1666|0|       -|-|    2009|0|      -|-|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   54406|0|   47992|0|   55831|0|   51480|0|   54436|0|  52050|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1755|0|    1714|0|    1801|0|    1716|0|    1756|0|   1735|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
