   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZIMBABWE

   Station: HARARE / BELVEDERE

   Coordinates:

   Latitude =17DEG50'S

   Longitude =31DEG01'E

   Elevation = 1472

   WMO Identifier: 67774

   Year 1989

   +------------------------------------------------------------------------+
   |  DATE|    JAN|F|    FEB|F|    MAR|F|    APR|F|    MAY|F| JUN|F|   JUL|F|
   |    12|   2635|0|   1824|0|   2685|0|   2358|0|   1993|0|   -|-|  1754|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    13|   2100|0|   1951|0|   1360|0|   2301|0|   1974|0|   -|-|  1279|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    14|    814|0|   1060|0|   2045|0|   1942|0|   2036|0|   -|-|  1547|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    15|   1121|0|   1462|0|   2094|0|   2154|0|   1979|0|   -|-|  1629|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    16|   2376|0|   1789|0|   2161|0|   2053|0|   1875|0|   -|-|  1409|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    17|   2671|0|   2056|0|   2305|0|   1522|0|   1895|1|   -|-|  1354|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    18|   2130|0|   1695|0|   2292|0|   1328|0|   1922|1|   -|-|  1316|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    19|   2560|0|   1865|0|   2399|0|   1610|0|   1886|1|   -|-|  1646|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    20|   2271|0|   1762|0|   1695|0|   1920|1|   1953|1|   -|-|  1521|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    21|   1687|0|   1920|0|   2283|0|   1942|1|   1797|1|   -|-|  1085|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    22|   1352|0|    732|0|   2556|0|   2169|1|   1896|1|   -|-|  1202|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    23|   1526|0|    889|0|   2326|0|   2170|0|   1854|1|   -|-|  1408|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    24|   1564|0|   1567|0|   1228|0|   1640|0|   1868|1|   -|-|  1485|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    25|   2050|0|   1255|0|   1538|0|   1360|0|   1804|1|   -|-|  1915|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    26|   2175|0|    662|0|   1406|0|   2094|0|   1808|1|   -|-|  1900|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    27|   1559|0|    700|1|   1495|0|   1850|0|   1757|1|   -|-|  1875|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    28|   2306|0|    900|1|   1295|0|   1702|0|   1503|1|   -|-|  1912|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    29|   2096|0|      -|-|   1992|0|   1359|0|   1549|1|   -|-|  1931|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    30|   1778|0|      -|-|   1278|0|   1196|0|   1317|1|   -|-|  1959|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |    31|   1501|0|      -|-|   1637|0|      -|-|   1686|1|   -|-|  1923|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |   SUM|  59467|0|  40222|0|  57520|0|  56466|0|  55980|1|   -|-| 48604|0|
   |------+-------+-+-------+-+-------+-+-------+-+-------+-+----+-+------+-|
   |  MEAN|   1918|0|   1437|0|   1855|0|   1882|0|   1806|1|   -|-|  1568|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
