252,kenya,voi,-3.4,38.5667,560,1995,0,0,-,0,-,0,0,0,0,0,0,0,
253,kenya,voi,-3.4,38.5667,560,1996,0,0,0,0,0,0,0,0,0,0,0,0,
254,kenya,voi,-3.4,38.5667,560,1997,0,0,0,0,0,0,0,0,0,0,0,0,
255,kenya,voi,-3.4,38.5667,560,1998,0,0,0,0,0,0,0,0,0,0,0,0,
256,kenya,voi,-3.4,38.5667,560,1999,0,0,0,0,0,0,0,0,0,0,1,0,
257,kenya,voi,-3.4,38.5667,560,2000,0,0,0,0,0,0,0,0,0,0,0,0,
258,kenya,voi,-3.4,38.5667,560,2001,0,0,0,0,0,0,0,0,0,0,-,0,
259,kenya,voi,-3.4,38.5667,560,2002,0,0,0,0,0,0,0,0,0,0,0,0,
260,kenya,voi,-3.4,38.5667,560,2003,0,0,0,0,0,0,0,0,0,0,0,0,
282,kenya,mombasa_moi_arpt,-4.03333,39.6167,57,1983,0,0,0,0,0,0,0,0,0,-999,-999,-999,
283,kenya,mombasa_moi_arpt,-4.03333,39.6167,57,1990,0,0,0,0,0,0,0,0,0,0,0,0,
284,kenya,mombasa_moi_arpt,-4.03333,39.6167,57,1991,0,0,0,0,0,0,0,0,0,0,0,0,
285,kenya,mombasa_moi_arpt,-4.03333,39.6167,57,1992,0,0,0,0,0,0,-,0,0,0,0,0,
286,kenya,mombasa_moi_arpt,-4.03333,39.6167,57,1993,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,
287,madagascar,antsiranana,-12.35,49.3,105,1988,-999,-999,0,0,0,0,0,0,0,0,0,0,
288,madagascar,antsiranana,-12.35,49.3,105,1989,0,0,0,0,0,0,-,0,0,0,0,0,
289,madagascar,antsiranana,-12.35,49.3,105,1990,0,0,0,0,0,0,0,0,0,0,0,0,
290,madagascar,antsiranana,-12.35,49.3,105,1991,0,0,0,0,0,0,0,0,0,0,0,0,
291,madagascar,antsiranana,-12.35,49.3,105,1992,0,0,0,0,0,0,0,0,0,0,0,0,
292,madagascar,antsiranana,-12.35,49.3,105,1993,0,0,0,0,0,0,0,0,0,0,-999,-999,
302,madagascar,antananarivo,-18.9,47.5333,1310,1988,-999,-999,0,0,0,0,0,0,0,0,2,-999,
303,madagascar,antananarivo,-18.9,47.5333,1310,1989,0,0,0,0,0,1,0,0,0,0,0,0,
304,madagascar,antananarivo,-18.9,47.5333,1310,1990,0,0,0,0,0,0,0,0,0,0,0,0,
305,madagascar,antananarivo,-18.9,47.5333,1310,1991,0,0,0,0,0,0,0,-,-,1,0,0,
306,madagascar,antananarivo,-18.9,47.5333,1310,1992,0,0,0,0,0,0,0,0,0,0,0,0,
307,madagascar,antananarivo,-18.9,47.5333,1310,1993,0,0,0,0,0,0,-,-,-,0,-999,-999,
308,madagascar,toliara,-23.4,43.7333,8,1988,-999,-999,-999,0,-999,0,0,0,0,0,0,1,
309,madagascar,toliara,-23.4,43.7333,8,1989,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,
310,madagascar,toliara,-23.4,43.7333,8,1990,0,0,0,0,0,0,0,0,0,0,0,0,
311,madagascar,toliara,-23.4,43.7333,8,1991,0,0,0,0,0,0,0,0,0,0,0,0,
312,madagascar,toliara,-23.4,43.7333,8,1992,0,0,0,0,0,0,0,0,0,1,0,0,
313,madagascar,toliara,-23.4,43.7333,8,1993,1,0,1,0,1,0,0,1,1,-999,-999,-999,
324,mozambique,pemba,-12.9833,40.5167,99,1983,0,0,0,0,0,0,0,0,0,0,0,0,
325,mozambique,pemba,-12.9833,40.5167,99,1984,0,0,0,0,0,0,0,0,0,0,0,0,
326,mozambique,pemba,-12.9833,40.5167,99,1985,0,0,0,0,0,0,0,0,0,0,0,0,
327,mozambique,pemba,-12.9833,40.5167,99,1986,1,0,0,0,0,0,0,0,0,0,0,0,
328,mozambique,pemba,-12.9833,40.5167,99,1987,0,0,0,0,0,-,-,0,0,0,2,0,
329,mozambique,pemba,-12.9833,40.5167,99,1988,0,0,0,0,0,0,0,0,0,0,0,0,
330,mozambique,pemba,-12.9833,40.5167,99,1989,0,0,0,0,0,0,0,0,0,0,0,0,
331,mozambique,pemba,-12.9833,40.5167,99,1990,0,0,0,0,0,0,0,0,0,0,0,0,
332,mozambique,pemba,-12.9833,40.5167,99,1991,0,0,0,0,0,0,0,0,0,0,0,0,
333,mozambique,pemba,-12.9833,40.5167,99,1992,0,1,0,0,0,0,0,0,1,0,0,0,
334,mozambique,pemba,-12.9833,40.5167,99,1993,0,0,0,0,0,0,0,0,0,-,0,0,
335,mozambique,pemba,-12.9833,40.5167,99,1994,0,0,0,0,0,0,0,0,0,0,0,0,
336,mozambique,pemba,-12.9833,40.5167,99,1995,2,2,0,0,0,0,0,0,0,0,0,0,
337,mozambique,pemba,-12.9833,40.5167,99,1996,-999,0,0,0,0,0,0,0,0,0,0,0,
338,mozambique,pemba,-12.9833,40.5167,99,1997,0,-,-,-,-,-,-,2,0,0,0,-999,
339,mozambique,pemba,-12.9833,40.5167,99,1998,-999,-999,2,0,2,0,0,0,0,0,0,0,
340,mozambique,pemba,-12.9833,40.5167,99,1999,0,0,0,0,0,0,0,-,0,0,0,0,
341,mozambique,pemba,-12.9833,40.5167,99,2002,2,-,2,-,2,0,0,0,0,-999,-999,-999,
360,mozambique,lichinga,-13.3,35.2833,1364,1983,0,0,1,-,1,2,0,0,1,-,-,2,
361,mozambique,lichinga,-13.3,35.2833,1364,1984,0,0,0,0,0,0,0,0,0,0,0,-999,
362,mozambique,lichinga,-13.3,35.2833,1364,1987,-999,-999,-999,0,-999,2,2,-999,-999,-999,-999,-999,
363,mozambique,lichinga,-13.3,35.2833,1364,1998,-999,-999,-999,-999,-999,-999,0,0,5,0,0,0,
364,mozambique,lichinga,-13.3,35.2833,1364,2004,5,-,0,-,0,0,0,1,0,-,5,-999,
386,mozambique,lumbo,-15.0333,40.6667,15,1983,2,0,0,0,0,0,0,0,0,0,0,0,
387,mozambique,lumbo,-15.0333,40.6667,15,1984,0,0,0,0,0,0,2,-,0,0,2,-999,
388,mozambique,lumbo,-15.0333,40.6667,15,1985,1,0,0,0,0,0,0,0,0,0,0,0,
389,mozambique,lumbo,-15.0333,40.6667,15,1986,0,0,0,-,0,0,0,0,0,0,0,-999,
390,mozambique,lumbo,-15.0333,40.6667,15,1988,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,
409,mozambique,nampula,-15.1,39.2833,433,1983,-999,-999,-999,2,-999,0,0,0,0,0,0,0,
410,mozambique,nampula,-15.1,39.2833,433,1984,0,0,0,0,0,-,-,-,-,-,0,0,
411,mozambique,nampula,-15.1,39.2833,433,1985,0,0,0,0,0,1,0,0,0,0,0,0,
412,mozambique,nampula,-15.1,39.2833,433,1986,0,2,0,0,0,0,0,0,0,0,0,0,
413,mozambique,nampula,-15.1,39.2833,433,1987,0,0,0,0,0,0,0,0,0,0,0,0,
414,mozambique,nampula,-15.1,39.2833,433,1988,1,0,0,0,0,0,0,0,0,0,0,0,
415,mozambique,nampula,-15.1,39.2833,433,1989,0,0,0,0,0,0,0,0,0,0,0,0,
416,mozambique,nampula,-15.1,39.2833,433,1990,0,1,0,0,0,0,0,0,0,0,0,0,
417,mozambique,nampula,-15.1,39.2833,433,1991,0,0,0,0,0,0,0,0,0,0,0,1,
418,mozambique,nampula,-15.1,39.2833,433,1992,0,0,0,0,0,0,0,0,0,0,0,0,
419,mozambique,nampula,-15.1,39.2833,433,1993,0,0,0,0,0,0,0,0,0,0,0,0,
420,mozambique,nampula,-15.1,39.2833,433,1994,-999,-999,0,0,0,0,0,0,0,0,0,2,
421,mozambique,nampula,-15.1,39.2833,433,1995,0,0,0,0,0,0,1,0,0,5,2,-999,
422,mozambique,nampula,-15.1,39.2833,433,1996,0,0,0,0,0,0,0,2,-,-,2,0,
423,mozambique,nampula,-15.1,39.2833,433,1997,-999,-999,-999,0,-999,2,-,2,-999,-999,-999,-999,
424,mozambique,nampula,-15.1,39.2833,433,1998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,0,
425,mozambique,nampula,-15.1,39.2833,433,1999,0,0,0,0,0,0,0,0,5,0,0,0,
426,mozambique,nampula,-15.1,39.2833,433,2000,0,0,0,0,0,0,0,0,0,0,0,0,
427,mozambique,nampula,-15.1,39.2833,433,2001,0,0,0,0,0,0,0,0,0,0,0,0,
428,mozambique,nampula,-15.1,39.2833,433,2002,0,0,0,0,0,0,0,-,0,0,0,2,
429,mozambique,nampula,-15.1,39.2833,433,2003,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,
430,mozambique,nampula,-15.1,39.2833,433,2004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,
431,mozambique,nampula,-15.1,39.2833,433,2005,2,-,-,-,-,0,0,-999,-999,-999,-999,-999,
445,mozambique,gurue,-15.4667,36.9833,734,1983,2,2,0,0,0,-999,-999,-999,-999,-999,-999,-999,
464,mozambique,tete,-16.1833,33.5833,154,1983,0,0,0,0,0,0,0,0,0,-999,-999,-999,
465,mozambique,tete,-16.1833,33.5833,154,1984,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
466,mozambique,tete,-16.1833,33.5833,154,1985,-999,-999,-999,2,-999,0,0,0,0,0,0,0,
467,mozambique,tete,-16.1833,33.5833,154,1986,0,2,0,0,0,0,0,0,0,0,0,0,
468,mozambique,tete,-16.1833,33.5833,154,1987,0,0,0,0,0,0,0,0,0,0,1,0,
469,mozambique,tete,-16.1833,33.5833,154,1988,0,0,0,0,0,0,-,2,0,0,0,0,
470,mozambique,tete,-16.1833,33.5833,154,1989,0,0,0,0,0,0,0,0,0,0,0,0,
471,mozambique,tete,-16.1833,33.5833,154,1990,0,0,2,0,2,0,0,0,-999,-999,-999,-999,
472,mozambique,tete,-16.1833,33.5833,154,1993,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,
473,mozambique,tete,-16.1833,33.5833,154,1994,0,0,0,0,0,0,0,0,0,0,0,0,
474,mozambique,tete,-16.1833,33.5833,154,1995,0,0,0,0,0,0,0,0,0,0,0,0,
475,mozambique,tete,-16.1833,33.5833,154,1996,0,0,0,0,0,0,0,0,0,0,0,0,
476,mozambique,tete,-16.1833,33.5833,154,1997,1,0,0,0,0,0,0,0,0,0,0,0,
477,mozambique,tete,-16.1833,33.5833,154,1998,-999,-999,-999,0,-999,0,0,0,0,0,0,0,
478,mozambique,tete,-16.1833,33.5833,154,1999,-999,0,0,-,0,-,-,0,-,0,0,-999,
479,mozambique,tete,-16.1833,33.5833,154,2005,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,
494,mozambique,mocuba,-16.8333,36.9833,134,1983,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,
495,mozambique,mocuba,-16.8333,36.9833,134,1984,0,0,0,0,0,-,0,0,0,0,0,0,
496,mozambique,mocuba,-16.8333,36.9833,134,1985,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,
497,mozambique,quelimane,-17.8833,36.8833,6,2002,0,0,-,1,-,-,-,-,0,0,2,0,
498,mozambique,quelimane,-17.8833,36.8833,6,2004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,
499,mozambique,quelimane,-17.8833,36.8833,6,2005,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,
521,mozambique,chimoio,-19.1167,33.4667,731,1983,0,0,0,0,0,0,0,0,0,0,0,-999,
522,mozambique,chimoio,-19.1167,33.4667,731,1984,0,0,0,0,0,0,0,0,0,0,0,0,
523,mozambique,chimoio,-19.1167,33.4667,731,1985,0,0,0,0,0,0,0,0,0,0,0,0,
524,mozambique,chimoio,-19.1167,33.4667,731,1986,0,0,0,0,0,0,0,0,0,0,0,0,
525,mozambique,chimoio,-19.1167,33.4667,731,1987,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,
526,mozambique,chimoio,-19.1167,33.4667,731,1988,-999,0,0,0,0,0,0,0,0,0,0,0,
527,mozambique,chimoio,-19.1167,33.4667,731,1989,0,0,0,0,0,0,0,0,0,0,0,0,
528,mozambique,chimoio,-19.1167,33.4667,731,1990,0,0,0,0,0,0,0,0,0,0,0,0,
529,mozambique,chimoio,-19.1167,33.4667,731,1991,0,0,0,0,0,0,0,0,0,-,1,0,
